Hours,ng_ccs_WECC,nuclear_WECC,wind_WECC,solar_WECC,ng_ccs_ERCOT,nuclear_ERCOT,solar_ERCOT,wind_ERCOT
2944,1,1,0.082,0.652333333,1,1,0.379,0.2782
2945,1,1,0.086,0.593,1,1,0.2678,0.2118
2946,1,1,0.13,0.449666667,1,1,0.1524,0.1512
2947,1,1,0.251,0.276333333,1,1,0.032,0.086
2948,1,1,0.382,0.036,1,1,0,0.069
2949,1,1,0.554,0,1,1,0,0.0822
2950,1,1,0.391,0,1,1,0,0.0986
2951,1,1,0.403,0,1,1,0,0.1108
2952,1,1,0.238,0,1,1,0,0.1274
2953,1,1,0.094,0,1,1,0,0.1578
2954,1,1,0.071,0,1,1,0,0.1916
2955,1,1,0.087,0,1,1,0,0.2194
2956,1,1,0.105,0,1,1,0,0.2598
2957,1,1,0.13,0,1,1,0,0.3114
2958,1,1,0.14,0.176333333,1,1,0,0.3612
2959,1,1,0.098,0.383,1,1,0.0348,0.33
2960,1,1,0.059,0.545,1,1,0.174,0.113
2961,1,1,0.039,0.632333333,1,1,0.3486,0.1338
2962,1,1,0.021,0.673,1,1,0.5174,0.134
2963,1,1,0.017,0.694333333,1,1,0.6596,0.0596
2964,1,1,0.011,0.710666667,1,1,0.7446,0.0276
2965,1,1,0.027,0.711,1,1,0.7666,0.0274
2966,1,1,0.032,0.732666667,1,1,0.7394,0.052
2967,1,1,0.065,0.696333333,1,1,0.6662,0.1048
2968,1,1,0.093,0.657333333,1,1,0.544,0.2068
2969,1,1,0.125,0.567,1,1,0.3798,0.3198
2970,1,1,0.257,0.438333333,1,1,0.1886,0.362
2971,1,1,0.398,0.267666667,1,1,0.0356,0.3064
2972,1,1,0.68,0.043666667,1,1,0,0.2758
2973,1,1,0.649,0,1,1,0,0.2658
2974,1,1,0.449,0,1,1,0,0.2242
2975,1,1,0.286,0,1,1,0,0.1532
2976,1,1,0.254,0,1,1,0,0.0988
2977,1,1,0.282,0,1,1,0,0.0932
2978,1,1,0.322,0,1,1,0,0.144
2979,1,1,0.36,0,1,1,0,0.2912
2980,1,1,0.518,0,1,1,0,0.5032
2981,1,1,0.379,0.000333333,1,1,0,0.642
2982,1,1,0.374,0.164666667,1,1,0,0.6548
2983,1,1,0.399,0.362666667,1,1,0.0446,0.572
2984,1,1,0.131,0.513666667,1,1,0.2136,0.3258
2985,1,1,0.168,0.609,1,1,0.4076,0.242
2986,1,1,0.136,0.658666667,1,1,0.5666,0.432
2987,1,1,0.198,0.681333333,1,1,0.6798,0.3786
2988,1,1,0.208,0.693,1,1,0.744,0.3176
2989,1,1,0.183,0.696666667,1,1,0.7622,0.2744
2990,1,1,0.177,0.719333333,1,1,0.7342,0.2334
2991,1,1,0.196,0.673,1,1,0.661,0.196
2992,1,1,0.617,0.624,1,1,0.541,0.1658
2993,1,1,0.368,0.566666667,1,1,0.3778,0.1382
2994,1,1,0.699,0.441666667,1,1,0.188,0.114
2995,1,1,0.545,0.271333333,1,1,0.0364,0.1002
2996,1,1,0.353,0.021333333,1,1,0,0.1292
2997,1,1,0.322,0,1,1,0,0.1724
2998,1,1,0.205,0,1,1,0,0.2102
2999,1,1,0.132,0,1,1,0,0.2274
3000,1,1,0.072,0,1,1,0,0.217
3001,1,1,0.045,0,1,1,0,0.1914
3002,1,1,0.174,0,1,1,0,0.1696
3003,1,1,0.361,0,1,1,0,0.15
3004,1,1,0.514,0,1,1,0,0.1202
3005,1,1,0.457,0.000333333,1,1,0,0.097
3006,1,1,0.347,0.185333333,1,1,0,0.087
3007,1,1,0.224,0.381333333,1,1,0.044,0.0798
3008,1,1,0.225,0.537333333,1,1,0.2148,0.0338
3009,1,1,0.206,0.632,1,1,0.4076,0.0634
3010,1,1,0.395,0.676,1,1,0.564,0.1192
3011,1,1,0.339,0.694666667,1,1,0.6746,0.1074
3012,1,1,0.437,0.702333333,1,1,0.7374,0.109
3013,1,1,0.241,0.702333333,1,1,0.7534,0.112
3014,1,1,0.327,0.719,1,1,0.7254,0.11
3015,1,1,0.192,0.677666667,1,1,0.6528,0.1064
3016,1,1,0.139,0.649333333,1,1,0.532,0.1124
3017,1,1,0.196,0.601666667,1,1,0.3682,0.1476
3018,1,1,0.217,0.473333333,1,1,0.1804,0.263
3019,1,1,0.104,0.290333333,1,1,0.038,0.4822
3020,1,1,0.064,0.022666667,1,1,0,0.6372
3021,1,1,0.058,0,1,1,0,0.6622
3022,1,1,0.103,0,1,1,0,0.6428
3023,1,1,0.416,0,1,1,0,0.6218
3024,1,1,0.603,0,1,1,0,0.6112
3025,1,1,0.423,0,1,1,0,0.5876
3026,1,1,0.3,0,1,1,0,0.5544
3027,1,1,0.309,0,1,1,0,0.5256
3028,1,1,0.33,0,1,1,0,0.4796
3029,1,1,0.321,0.000333333,1,1,0,0.451
3030,1,1,0.267,0.102333333,1,1,0,0.4308
3031,1,1,0.219,0.355333333,1,1,0.0452,0.3584
3032,1,1,0.088,0.518333333,1,1,0.2144,0.2492
3033,1,1,0.073,0.618666667,1,1,0.4058,0.4474
3034,1,1,0.065,0.660666667,1,1,0.5616,0.6396
3035,1,1,0.086,0.686666667,1,1,0.6724,0.6682
3036,1,1,0.089,0.698,1,1,0.7346,0.6672
3037,1,1,0.182,0.687,1,1,0.7514,0.6648
3038,1,1,0.123,0.693333333,1,1,0.7212,0.6746
3039,1,1,0.103,0.668,1,1,0.648,0.6978
3040,1,1,0.084,0.631333333,1,1,0.5306,0.7254
3041,1,1,0.121,0.577333333,1,1,0.3708,0.7558
3042,1,1,0.204,0.467,1,1,0.185,0.787
3043,1,1,0.396,0.305333333,1,1,0.039,0.8098
3044,1,1,0.601,0.070333333,1,1,0.0002,0.8426
3045,1,1,0.633,0,1,1,0,0.8224
3046,1,1,0.618,0,1,1,0,0.79
3047,1,1,0.589,0,1,1,0,0.806
3048,1,1,0.443,0,1,1,0,0.8196
3049,1,1,0.383,0,1,1,0,0.7866
3050,1,1,0.272,0,1,1,0,0.7558
3051,1,1,0.225,0,1,1,0,0.75
3052,1,1,0.198,0,1,1,0,0.7358
3053,1,1,0.202,0,1,1,0,0.7152
3054,1,1,0.158,0.086,1,1,0,0.6922
3055,1,1,0.17,0.339666667,1,1,0.047,0.6072
3056,1,1,0.144,0.494333333,1,1,0.1954,0.645
3057,1,1,0.06,0.603,1,1,0.364,0.8178
3058,1,1,0.042,0.643666667,1,1,0.5384,0.8902
3059,1,1,0.108,0.672666667,1,1,0.6528,0.9
3060,1,1,0.085,0.684,1,1,0.7112,0.9018
3061,1,1,0.067,0.678666667,1,1,0.7354,0.9052
3062,1,1,0.089,0.686666667,1,1,0.7124,0.9112
3063,1,1,0.131,0.657333333,1,1,0.6408,0.9178
3064,1,1,0.237,0.593666667,1,1,0.5234,0.929
3065,1,1,0.145,0.541,1,1,0.3632,0.9398
3066,1,1,0.2,0.436666667,1,1,0.1816,0.9392
3067,1,1,0.139,0.241333333,1,1,0.0428,0.9244
3068,1,1,0.182,0.058333333,1,1,0,0.9072
3069,1,1,0.279,0,1,1,0,0.8948
3070,1,1,0.439,0,1,1,0,0.869
3071,1,1,0.746,0,1,1,0,0.8432
3072,1,1,0.599,0,1,1,0,0.8464
3073,1,1,0.383,0,1,1,0,0.8594
3074,1,1,0.374,0,1,1,0,0.853
3075,1,1,0.439,0,1,1,0,0.8222
3076,1,1,0.318,0,1,1,0,0.7418
3077,1,1,0.291,0,1,1,0,0.621
3078,1,1,0.192,0.066333333,1,1,0,0.5056
3079,1,1,0.125,0.307666667,1,1,0.0358,0.4542
3080,1,1,0.04,0.455666667,1,1,0.1332,0.4148
3081,1,1,0.023,0.558,1,1,0.2594,0.4644
3082,1,1,0.042,0.601,1,1,0.3704,0.422
3083,1,1,0.034,0.627333333,1,1,0.4402,0.3752
3084,1,1,0.071,0.644666667,1,1,0.4652,0.3816
3085,1,1,0.083,0.626,1,1,0.4154,0.4104
3086,1,1,0.098,0.609666667,1,1,0.361,0.4826
3087,1,1,0.172,0.586,1,1,0.2974,0.681
3088,1,1,0.214,0.550333333,1,1,0.2228,0.8714
3089,1,1,0.278,0.489666667,1,1,0.1504,0.9222
3090,1,1,0.179,0.398,1,1,0.0798,0.9124
3091,1,1,0.181,0.202333333,1,1,0.0214,0.8338
3092,1,1,0.247,0.040333333,1,1,0.0002,0.8002
3093,1,1,0.46,0,1,1,0,0.791
3094,1,1,0.862,0,1,1,0,0.7672
3095,1,1,0.722,0,1,1,0,0.7648
3096,1,1,0.735,0,1,1,0,0.7368
3097,1,1,0.653,0,1,1,0,0.6704
3098,1,1,0.492,0,1,1,0,0.586
3099,1,1,0.426,0,1,1,0,0.5276
3100,1,1,0.259,0,1,1,0,0.5088
3101,1,1,0.162,0,1,1,0,0.5006
3102,1,1,0.14,0.070333333,1,1,0,0.512
3103,1,1,0.147,0.233,1,1,0.033,0.4928
3104,1,1,0.082,0.381666667,1,1,0.1334,0.3806
3105,1,1,0.099,0.464666667,1,1,0.2944,0.536
3106,1,1,0.086,0.515,1,1,0.4732,0.7448
3107,1,1,0.051,0.557,1,1,0.5994,0.8114
3108,1,1,0.072,0.574666667,1,1,0.6634,0.8482
3109,1,1,0.103,0.572333333,1,1,0.6876,0.875
3110,1,1,0.096,0.559,1,1,0.6492,0.8686
3111,1,1,0.195,0.486333333,1,1,0.5582,0.834
3112,1,1,0.161,0.435666667,1,1,0.4458,0.8116
3113,1,1,0.151,0.367333333,1,1,0.3226,0.7848
3114,1,1,0.161,0.258666667,1,1,0.1732,0.7298
3115,1,1,0.444,0.122,1,1,0.0396,0.6208
3116,1,1,0.648,0.027333333,1,1,0.0002,0.5768
3117,1,1,0.719,0,1,1,0,0.5758
3118,1,1,0.499,0,1,1,0,0.5154
3119,1,1,0.52,0,1,1,0,0.4292
3120,1,1,0.397,0,1,1,0,0.3848
3121,1,1,0.241,0,1,1,0,0.3762
3122,1,1,0.164,0,1,1,0,0.37
3123,1,1,0.136,0,1,1,0,0.3618
3124,1,1,0.107,0,1,1,0,0.3508
3125,1,1,0.091,0,1,1,0,0.3428
3126,1,1,0.076,0.023,1,1,0,0.343
3127,1,1,0.09,0.19,1,1,0.048,0.33
3128,1,1,0.047,0.329333333,1,1,0.1884,0.2402
3129,1,1,0.036,0.448333333,1,1,0.3614,0.243
3130,1,1,0.05,0.505,1,1,0.5044,0.3208
3131,1,1,0.05,0.54,1,1,0.5922,0.4216
3132,1,1,0.08,0.56,1,1,0.631,0.5134
3133,1,1,0.084,0.569333333,1,1,0.6296,0.5826
3134,1,1,0.097,0.53,1,1,0.586,0.659
3135,1,1,0.101,0.528666667,1,1,0.5072,0.7156
3136,1,1,0.099,0.502,1,1,0.4008,0.727
3137,1,1,0.085,0.437,1,1,0.2876,0.703
3138,1,1,0.082,0.329666667,1,1,0.1538,0.6608
3139,1,1,0.143,0.174333333,1,1,0.035,0.6358
3140,1,1,0.309,0.066,1,1,0.0002,0.7012
3141,1,1,0.848,0,1,1,0,0.7584
3142,1,1,0.762,0,1,1,0,0.7822
3143,1,1,0.527,0,1,1,0,0.7994
3144,1,1,0.526,0,1,1,0,0.805
3145,1,1,0.439,0,1,1,0,0.799
3146,1,1,0.36,0,1,1,0,0.7558
3147,1,1,0.369,0,1,1,0,0.6154
3148,1,1,0.294,0,1,1,0,0.567
3149,1,1,0.238,0,1,1,0,0.7036
3150,1,1,0.244,0.023666667,1,1,0,0.7684
3151,1,1,0.121,0.26,1,1,0.0492,0.7716
3152,1,1,0.026,0.412666667,1,1,0.1862,0.8272
3153,1,1,0.019,0.526333333,1,1,0.3488,0.8118
3154,1,1,0.016,0.591,1,1,0.4858,0.756
3155,1,1,0.057,0.616333333,1,1,0.588,0.6442
3156,1,1,0.092,0.655333333,1,1,0.6456,0.4994
3157,1,1,0.099,0.661333333,1,1,0.6736,0.3662
3158,1,1,0.202,0.670333333,1,1,0.637,0.2652
3159,1,1,0.456,0.640333333,1,1,0.5476,0.1998
3160,1,1,0.528,0.577,1,1,0.4318,0.1572
3161,1,1,0.368,0.534666667,1,1,0.302,0.14
3162,1,1,0.463,0.411333333,1,1,0.1578,0.1662
3163,1,1,0.588,0.241,1,1,0.0408,0.273
3164,1,1,0.609,0.074,1,1,0.0002,0.5034
3165,1,1,0.701,0,1,1,0,0.6416
3166,1,1,0.609,0,1,1,0,0.6464
3167,1,1,0.614,0,1,1,0,0.6364
3168,1,1,0.394,0,1,1,0,0.6336
3169,1,1,0.296,0,1,1,0,0.6368
3170,1,1,0.247,0,1,1,0,0.5512
3171,1,1,0.161,0,1,1,0,0.385
3172,1,1,0.135,0,1,1,0,0.2964
3173,1,1,0.183,0,1,1,0,0.2848
3174,1,1,0.237,0.048666667,1,1,0,0.3546
3175,1,1,0.319,0.275,1,1,0.0446,0.347
3176,1,1,0.192,0.444333333,1,1,0.1734,0.4256
3177,1,1,0.216,0.565,1,1,0.3212,0.4894
3178,1,1,0.077,0.621333333,1,1,0.4612,0.4712
3179,1,1,0.083,0.642,1,1,0.5576,0.3952
3180,1,1,0.103,0.671333333,1,1,0.602,0.3038
3181,1,1,0.101,0.674,1,1,0.6214,0.2276
3182,1,1,0.176,0.685,1,1,0.5986,0.1656
3183,1,1,0.32,0.657,1,1,0.52,0.114
3184,1,1,0.483,0.628,1,1,0.396,0.0806
3185,1,1,0.609,0.588666667,1,1,0.2662,0.0648
3186,1,1,0.786,0.466333333,1,1,0.1374,0.061
3187,1,1,0.54,0.279333333,1,1,0.0336,0.0656
3188,1,1,0.646,0.07,1,1,0.0002,0.093
3189,1,1,0.759,0,1,1,0,0.19
3190,1,1,0.658,0,1,1,0,0.3734
3191,1,1,0.254,0,1,1,0,0.5086
3192,1,1,0.121,0,1,1,0,0.5332
3193,1,1,0.21,0,1,1,0,0.5244
3194,1,1,0.196,0,1,1,0,0.519
3195,1,1,0.218,0,1,1,0,0.5006
3196,1,1,0.166,0,1,1,0,0.4926
3197,1,1,0.17,0,1,1,0,0.491
3198,1,1,0.112,0.181666667,1,1,0.0002,0.4852
3199,1,1,0.043,0.396,1,1,0.0484,0.4132
3200,1,1,0.019,0.553,1,1,0.1852,0.429
3201,1,1,0.015,0.655,1,1,0.3454,0.5822
3202,1,1,0.017,0.700333333,1,1,0.4836,0.6034
3203,1,1,0.015,0.72,1,1,0.5852,0.5814
3204,1,1,0.046,0.733333333,1,1,0.6364,0.5462
3205,1,1,0.072,0.729666667,1,1,0.629,0.5034
3206,1,1,0.095,0.736333333,1,1,0.5734,0.4552
3207,1,1,0.078,0.714333333,1,1,0.4848,0.3844
3208,1,1,0.1,0.686666667,1,1,0.3746,0.2704
3209,1,1,0.073,0.618666667,1,1,0.2506,0.1628
3210,1,1,0.089,0.485333333,1,1,0.1182,0.1328
3211,1,1,0.129,0.3,1,1,0.0292,0.2712
3212,1,1,0.323,0.027666667,1,1,0,0.6498
3213,1,1,0.517,0,1,1,0,0.7602
3214,1,1,0.366,0,1,1,0,0.8022
3215,1,1,0.221,0,1,1,0,0.7872
3216,1,1,0.178,0,1,1,0,0.7544
3217,1,1,0.123,0,1,1,0,0.6932
3218,1,1,0.1,0,1,1,0,0.6158
3219,1,1,0.124,0,1,1,0,0.5544
3220,1,1,0.127,0,1,1,0,0.463
3221,1,1,0.098,0.000666667,1,1,0,0.4318
3222,1,1,0.031,0.178666667,1,1,0.0002,0.523
3223,1,1,0.014,0.392,1,1,0.0486,0.6996
3224,1,1,0,0.553,1,1,0.1706,0.7812
3225,1,1,0.008,0.652333333,1,1,0.2956,0.7066
3226,1,1,0.061,0.695,1,1,0.3858,0.6084
3227,1,1,0.059,0.721,1,1,0.4424,0.5214
3228,1,1,0.114,0.735,1,1,0.461,0.4172
3229,1,1,0.278,0.728666667,1,1,0.4462,0.3034
3230,1,1,0.207,0.729666667,1,1,0.3614,0.214
3231,1,1,0.175,0.712333333,1,1,0.2816,0.1548
3232,1,1,0.115,0.676,1,1,0.2098,0.1078
3233,1,1,0.079,0.620333333,1,1,0.143,0.0794
3234,1,1,0.11,0.485,1,1,0.0744,0.0698
3235,1,1,0.392,0.298333333,1,1,0.0238,0.077
3236,1,1,0.447,0.042,1,1,0.0006,0.1594
3237,1,1,0.547,0,1,1,0,0.3022
3238,1,1,0.353,0,1,1,0,0.3426
3239,1,1,0.303,0,1,1,0,0.3608
3240,1,1,0.241,0,1,1,0,0.3632
3241,1,1,0.163,0,1,1,0,0.303
3242,1,1,0.048,0,1,1,0,0.2568
3243,1,1,0.018,0,1,1,0,0.1716
3244,1,1,0.013,0,1,1,0,0.1054
3245,1,1,0.013,0,1,1,0,0.1096
3246,1,1,0.025,0.185666667,1,1,0.0002,0.147
3247,1,1,0.082,0.389333333,1,1,0.045,0.1412
3248,1,1,0.093,0.545,1,1,0.1432,0.1654
3249,1,1,0.006,0.646,1,1,0.2564,0.262
3250,1,1,0.003,0.690666667,1,1,0.3692,0.2512
3251,1,1,0.019,0.721,1,1,0.46,0.2346
3252,1,1,0.033,0.719666667,1,1,0.4764,0.2296
3253,1,1,0.047,0.720333333,1,1,0.4576,0.2348
3254,1,1,0.059,0.731666667,1,1,0.4046,0.2512
3255,1,1,0.09,0.709,1,1,0.3118,0.278
3256,1,1,0.073,0.669666667,1,1,0.206,0.288
3257,1,1,0.113,0.606,1,1,0.1202,0.293
3258,1,1,0.22,0.474666667,1,1,0.056,0.2716
3259,1,1,0.36,0.288666667,1,1,0.0124,0.2624
3260,1,1,0.449,0.034,1,1,0,0.2972
3261,1,1,0.621,0,1,1,0,0.3456
3262,1,1,0.453,0,1,1,0,0.371
3263,1,1,0.426,0,1,1,0,0.3874
3264,1,1,0.356,0,1,1,0,0.4118
3265,1,1,0.211,0,1,1,0,0.43
3266,1,1,0.151,0,1,1,0,0.4508
3267,1,1,0.122,0,1,1,0,0.454
3268,1,1,0.132,0,1,1,0,0.3934
3269,1,1,0.1,0.000666667,1,1,0,0.4224
3270,1,1,0.169,0.193333333,1,1,0,0.4624
3271,1,1,0.138,0.385666667,1,1,0.0238,0.384
3272,1,1,0.07,0.54,1,1,0.0836,0.384
3273,1,1,0.029,0.639,1,1,0.1486,0.4798
3274,1,1,0.012,0.680333333,1,1,0.251,0.5106
3275,1,1,0.031,0.704333333,1,1,0.3512,0.5138
3276,1,1,0.048,0.715,1,1,0.4454,0.505
3277,1,1,0.06,0.711666667,1,1,0.4776,0.4842
3278,1,1,0.06,0.729,1,1,0.463,0.4576
3279,1,1,0.08,0.693666667,1,1,0.4202,0.414
3280,1,1,0.082,0.652333333,1,1,0.3694,0.354
3281,1,1,0.086,0.593,1,1,0.2976,0.3264
3282,1,1,0.13,0.449666667,1,1,0.1722,0.4198
3283,1,1,0.251,0.276333333,1,1,0.0484,0.6738
3284,1,1,0.382,0.036,1,1,0.0006,0.8224
3285,1,1,0.554,0,1,1,0,0.8244
3286,1,1,0.391,0,1,1,0,0.7724
3287,1,1,0.403,0,1,1,0,0.6798
3288,1,1,0.238,0,1,1,0,0.535
3289,1,1,0.094,0,1,1,0,0.4338
3290,1,1,0.071,0,1,1,0,0.3786
3291,1,1,0.087,0,1,1,0,0.3872
3292,1,1,0.105,0,1,1,0,0.61
3293,1,1,0.13,0,1,1,0,0.7264
3294,1,1,0.14,0.176333333,1,1,0.0004,0.7228
3295,1,1,0.098,0.383,1,1,0.0472,0.6794
3296,1,1,0.059,0.545,1,1,0.158,0.6106
3297,1,1,0.039,0.632333333,1,1,0.2922,0.5916
3298,1,1,0.021,0.673,1,1,0.42,0.5772
3299,1,1,0.017,0.694333333,1,1,0.5138,0.5428
3300,1,1,0.011,0.710666667,1,1,0.5774,0.5132
3301,1,1,0.027,0.711,1,1,0.5676,0.4936
3302,1,1,0.032,0.732666667,1,1,0.5228,0.49
3303,1,1,0.065,0.696333333,1,1,0.423,0.5062
3304,1,1,0.093,0.657333333,1,1,0.3094,0.5352
3305,1,1,0.125,0.567,1,1,0.204,0.5688
3306,1,1,0.257,0.438333333,1,1,0.0966,0.5854
3307,1,1,0.398,0.267666667,1,1,0.025,0.5416
3308,1,1,0.68,0.043666667,1,1,0,0.4382
3309,1,1,0.649,0,1,1,0,0.3906
3310,1,1,0.449,0,1,1,0,0.3732
3311,1,1,0.286,0,1,1,0,0.3334
3312,1,1,0.254,0,1,1,0,0.3588
3313,1,1,0.282,0,1,1,0,0.3912
3314,1,1,0.322,0,1,1,0,0.399
3315,1,1,0.36,0,1,1,0,0.3786
3316,1,1,0.518,0,1,1,0,0.3484
3317,1,1,0.379,0.000333333,1,1,0,0.2988
3318,1,1,0.374,0.164666667,1,1,0.0002,0.3006
3319,1,1,0.399,0.362666667,1,1,0.0414,0.2794
3320,1,1,0.131,0.513666667,1,1,0.1334,0.3424
3321,1,1,0.168,0.609,1,1,0.2436,0.3736
3322,1,1,0.136,0.658666667,1,1,0.3152,0.3762
3323,1,1,0.198,0.681333333,1,1,0.4162,0.3782
3324,1,1,0.208,0.693,1,1,0.4644,0.3688
3325,1,1,0.183,0.696666667,1,1,0.4674,0.3164
3326,1,1,0.177,0.719333333,1,1,0.4394,0.2006
3327,1,1,0.196,0.673,1,1,0.3734,0.1496
3328,1,1,0.617,0.624,1,1,0.2822,0.1562
3329,1,1,0.368,0.566666667,1,1,0.1946,0.1562
3330,1,1,0.699,0.441666667,1,1,0.1118,0.1748
3331,1,1,0.545,0.271333333,1,1,0.036,0.2052
3332,1,1,0.353,0.021333333,1,1,0.0004,0.2006
3333,1,1,0.322,0,1,1,0,0.2316
3334,1,1,0.205,0,1,1,0,0.2484
3335,1,1,0.132,0,1,1,0,0.2282
3336,1,1,0.072,0,1,1,0,0.1946
3337,1,1,0.045,0,1,1,0,0.1712
3338,1,1,0.174,0,1,1,0,0.145
3339,1,1,0.361,0,1,1,0,0.1224
3340,1,1,0.514,0,1,1,0,0.0892
3341,1,1,0.457,0.000333333,1,1,0,0.0562
3342,1,1,0.347,0.185333333,1,1,0.0004,0.0654
3343,1,1,0.224,0.381333333,1,1,0.0354,0.0684
3344,1,1,0.225,0.537333333,1,1,0.1008,0.054
3345,1,1,0.206,0.632,1,1,0.1864,0.0396
3346,1,1,0.395,0.676,1,1,0.2722,0.0666
3347,1,1,0.339,0.694666667,1,1,0.3302,0.0466
3348,1,1,0.437,0.702333333,1,1,0.3358,0.0264
3349,1,1,0.241,0.702333333,1,1,0.3552,0.0148
3350,1,1,0.327,0.719,1,1,0.3918,0.0138
3351,1,1,0.192,0.677666667,1,1,0.371,0.0136
3352,1,1,0.139,0.649333333,1,1,0.297,0.0188
3353,1,1,0.196,0.601666667,1,1,0.2376,0.027
3354,1,1,0.217,0.473333333,1,1,0.1256,0.0462
3355,1,1,0.104,0.290333333,1,1,0.0364,0.0896
3356,1,1,0.064,0.022666667,1,1,0.0006,0.1654
3357,1,1,0.058,0,1,1,0,0.2552
3358,1,1,0.103,0,1,1,0,0.2788
3359,1,1,0.416,0,1,1,0,0.2738
3360,1,1,0.603,0,1,1,0,0.2612
3361,1,1,0.21,0,1,1,0,0.2206
3362,1,1,0.196,0,1,1,0,0.18
3363,1,1,0.218,0,1,1,0,0.1782
3364,1,1,0.166,0,1,1,0,0.161
3365,1,1,0.17,0,1,1,0,0.1536
3366,1,1,0.112,0.181666667,1,1,0.0006,0.1508
3367,1,1,0.043,0.396,1,1,0.0558,0.1846
3368,1,1,0.019,0.553,1,1,0.2018,0.289
3369,1,1,0.015,0.655,1,1,0.3738,0.3206
3370,1,1,0.017,0.700333333,1,1,0.5092,0.3124
3371,1,1,0.015,0.72,1,1,0.6234,0.3018
3372,1,1,0.046,0.733333333,1,1,0.6744,0.3208
3373,1,1,0.072,0.729666667,1,1,0.702,0.355
3374,1,1,0.095,0.736333333,1,1,0.6664,0.3952
3375,1,1,0.078,0.714333333,1,1,0.5872,0.4252
3376,1,1,0.1,0.686666667,1,1,0.474,0.4386
3377,1,1,0.073,0.618666667,1,1,0.3314,0.4464
3378,1,1,0.089,0.485333333,1,1,0.1746,0.479
3379,1,1,0.129,0.3,1,1,0.0488,0.5652
3380,1,1,0.323,0.027666667,1,1,0.0008,0.6784
3381,1,1,0.517,0,1,1,0,0.723
3382,1,1,0.366,0,1,1,0,0.7282
3383,1,1,0.221,0,1,1,0,0.7086
3384,1,1,0.178,0,1,1,0,0.6614
3385,1,1,0.123,0,1,1,0,0.6468
3386,1,1,0.1,0,1,1,0,0.631
3387,1,1,0.124,0,1,1,0,0.61
3388,1,1,0.127,0,1,1,0,0.5548
3389,1,1,0.098,0.000666667,1,1,0,0.5414
3390,1,1,0.031,0.178666667,1,1,0.0006,0.4898
3391,1,1,0.014,0.392,1,1,0.051,0.3574
3392,1,1,0,0.553,1,1,0.1732,0.4564
3393,1,1,0.008,0.652333333,1,1,0.304,0.5644
3394,1,1,0.061,0.695,1,1,0.4222,0.5642
3395,1,1,0.059,0.721,1,1,0.5082,0.5554
3396,1,1,0.114,0.735,1,1,0.5386,0.5628
3397,1,1,0.278,0.728666667,1,1,0.5162,0.5828
3398,1,1,0.207,0.729666667,1,1,0.4714,0.6096
3399,1,1,0.175,0.712333333,1,1,0.4228,0.6364
3400,1,1,0.115,0.676,1,1,0.3808,0.6618
3401,1,1,0.079,0.620333333,1,1,0.2762,0.689
3402,1,1,0.11,0.485,1,1,0.1518,0.7238
3403,1,1,0.392,0.298333333,1,1,0.045,0.7394
3404,1,1,0.447,0.042,1,1,0.0008,0.7606
3405,1,1,0.547,0,1,1,0,0.7342
3406,1,1,0.353,0,1,1,0,0.7012
3407,1,1,0.303,0,1,1,0,0.7052
3408,1,1,0.241,0,1,1,0,0.6974
3409,1,1,0.163,0,1,1,0,0.6942
3410,1,1,0.048,0,1,1,0,0.6858
3411,1,1,0.018,0,1,1,0,0.6796
3412,1,1,0.013,0,1,1,0,0.6574
3413,1,1,0.013,0,1,1,0,0.6304
3414,1,1,0.025,0.185666667,1,1,0.0002,0.6474
3415,1,1,0.082,0.389333333,1,1,0.0384,0.5928
3416,1,1,0.093,0.545,1,1,0.1322,0.5862
3417,1,1,0.006,0.646,1,1,0.2502,0.6462
3418,1,1,0.003,0.690666667,1,1,0.3648,0.6732
3419,1,1,0.019,0.721,1,1,0.4548,0.699
3420,1,1,0.033,0.719666667,1,1,0.4892,0.7138
3421,1,1,0.047,0.720333333,1,1,0.493,0.7216
3422,1,1,0.059,0.731666667,1,1,0.4612,0.7402
3423,1,1,0.09,0.709,1,1,0.3932,0.7692
3424,1,1,0.073,0.669666667,1,1,0.3138,0.796
3425,1,1,0.113,0.606,1,1,0.234,0.816
3426,1,1,0.22,0.474666667,1,1,0.1314,0.8394
3427,1,1,0.36,0.288666667,1,1,0.0388,0.8614
3428,1,1,0.449,0.034,1,1,0.0006,0.874
3429,1,1,0.621,0,1,1,0,0.8828
3430,1,1,0.453,0,1,1,0,0.8806
3431,1,1,0.426,0,1,1,0,0.8766
3432,1,1,0.356,0,1,1,0,0.8666
3433,1,1,0.211,0,1,1,0,0.8608
3434,1,1,0.151,0,1,1,0,0.8568
3435,1,1,0.122,0,1,1,0,0.841
3436,1,1,0.132,0,1,1,0,0.8004
3437,1,1,0.1,0.000666667,1,1,0,0.7732
3438,1,1,0.169,0.193333333,1,1,0.0002,0.7626
3439,1,1,0.138,0.385666667,1,1,0.0442,0.7142
3440,1,1,0.07,0.54,1,1,0.1438,0.6534
3441,1,1,0.029,0.639,1,1,0.2768,0.7018
3442,1,1,0.012,0.680333333,1,1,0.4148,0.659
3443,1,1,0.031,0.704333333,1,1,0.5128,0.5878
3444,1,1,0.048,0.715,1,1,0.557,0.5386
3445,1,1,0.06,0.711666667,1,1,0.5632,0.5156
3446,1,1,0.06,0.729,1,1,0.5364,0.516
3447,1,1,0.08,0.693666667,1,1,0.4614,0.5184
