Hour,WECC_Load_MWh,ERCOT_Load_MWh_2050
1372,128457,86299.9
1373,135939,87886.4
1374,153891,89149.9
1375,176604,89854.8
1376,187793,91437.5
1377,184717,94388.2
1378,179404,97812
1379,180508,101708.9
1380,183427,105356.9
1381,185322,104557
1382,185483,104935.1
1383,191125,102660.8
1384,202980,97293.3
1385,220773,91078.4
1386,232328,86951.6
1387,212841,82465.7
1388,185000,80109.7
1389,169627,78198.3
1390,150609,76393.3
1391,136363,75393.9
1392,134968,75566.8
1393,131604,81382.7
1394,130944,84517.7
1395,130645,86687.5
1396,133020,85997.8
1397,139560,87848.4
1398,157851,89444.4
1399,181518,90592
1400,191049,92309.6
1401,187164,95304
1402,181714,98857
1403,182781,102871.7
1404,186489,106590
1405,189043,106115
1406,189761,106751.5
1407,193300,104652
1408,206028,99330.1
1409,226173,92972.7
1410,236978,88754.7
1411,216281,83890.7
1412,186288,80814.6
1413,171199,78796.8
1414,147182,76959.5
1415,135120,75777.7
1416,128115,75825.2
1417,131074,81198.4
1418,131858,84139.6
1419,130925,85931.3
1420,133537,84852.1
1421,140696,85980.7
1422,157848,87259.4
1423,180344,88317.7
1424,187997,89814.9
1425,184320,92630.7
1426,178285,95974.7
1427,179913,99687.3
1428,183331,102879.3
1429,186064,101693.7
1430,187206,101796.3
1431,191719,99436.5
1432,205150,94393.9
1433,223291,88228.4
1434,234179,83993.3
1435,213253,79695.5
1436,184436,77755.6
1437,167631,75901.2
1438,150317,74046.8
1439,135808,72747.2
1440,131322,72815.6
1441,132680,77096.3
1442,130962,79062.8
1443,129787,79547.3
1444,132077,78620.1
1445,139101,79619.5
1446,157182,80856.4
1447,179595,81510
1448,189663,82355.5
1449,186739,84023.7
1450,181738,87044.7
1451,184466,90487.5
1452,189525,94169.7
1453,192301,94002.5
1454,193273,93820.1
1455,198770,92484.4
1456,212284,89695.2
1457,234147,85627.3
1458,244116,81648.7
1459,221855,77368
1460,188856,75114.6
1461,175793,73581.3
1462,159031,72260.8
1463,142233,71491.3
1464,128356,72095.5
1465,130923,75386.3
1466,131188,77647.3
1467,129574,77369.9
1468,131599,76482.6
1469,138688,77687.2
1470,156937,78945
1471,178657,79836.1
1472,188866,80968.5
1473,185743,83862.2
1474,180239,87122.6
1475,183161,90578.7
1476,187342,94665.6
1477,190059,94941.1
1478,190675,95121.6
1479,192850,94095.6
1480,206595,91110.7
1481,225460,86923.1
1482,235657,83009.1
1483,213757,78831
1484,179307,77770.8
1485,164764,75663.7
1486,143914,73873.9
1487,130787,72635.1
1488,130021,72108.8
1489,138568,72849.8
1490,134686,78810.1
1491,133858,81933.7
1492,132613,84645
1493,134642,85007.9
1494,141599,85695.7
1495,149504,86007.3
1496,155358,86136.5
1497,163852,88099.2
1498,173061,89995.4
1499,181355,92222.2
1500,190189,95566.2
1501,197118,98060.9
1502,196110,98625.2
1503,189007,98038.1
1504,189484,95733.4
1505,194306,91640.8
1506,198456,86100.4
1507,215353,82507.5
1508,209593,75331.2
1509,194027,73412.2
1510,175396,71850.4
1511,156872,70811.1
1512,137282,70526.1
1513,131294,71447.6
1514,127937,77244.5
1515,126825,80273.1
1516,125540,82767.8
1517,126130,82885.6
1518,130608,83071.8
1519,136220,83221.9
1520,142397,82906.5
1521,152031,84531
1522,162670,86085.2
1523,172661,88091.6
1524,182762,91340.6
1525,191642,93554.1
1526,191813,94190.6
1527,185710,93544.6
1528,185163,91255.1
1529,190827,87671.7
1530,194927,82596.8
1531,212572,79163.5
1532,208336,75278
1533,190301,73343.8
1534,171448,71742.1
1535,147544,70727.5
1536,129327,70402.6
1537,115683,71337.4
1538,117132,77005.1
1539,115942,79953.9
1540,118418,82433.4
1541,124781,82496.1
1542,141485,82969.2
1543,161946,83115.5
1544,174219,82836.2
1545,173780,84377.1
1546,171631,85883.8
1547,176919,87831.3
1548,183098,90802.9
1549,187508,92959.4
1550,188936,93613
1551,193487,92934.7
1552,208918,90745.9
1553,228596,87552
1554,240369,82460
1555,215216,79119.8
1556,180998,75240
1557,164761,73334.3
1558,144287,71700.3
1559,126492,70678.1
1560,120572,70132.8
1561,123503,71056.2
1562,123065,76121.6
1563,121533,78147
1564,123668,79192
1565,130172,79372.5
1566,146806,79594.8
1567,168629,79271.8
1568,181090,78772.1
1569,179752,79632.8
1570,176415,79849.4
1571,180295,81276.3
1572,185501,84059.8
1573,189205,86837.6
1574,190435,87586.2
1575,194744,86636.2
1576,212308,85009.8
1577,229782,83229.5
1578,242764,79952
1579,220777,76568.1
1580,187180,72798.5
1581,173552,71103.7
1582,154476,69758.5
1583,137397,69059.3
1584,124983,68888.3
1585,126307,70205
1586,127840,74082.9
1587,127098,76475
1588,129648,77060.2
1589,137091,77212.2
1590,155377,77333.8
1591,177746,76889.2
1592,189351,76279.3
1593,184597,77166.6
1594,178733,78300.9
1595,180455,79794.3
1596,183813,82427.7
1597,185878,85273.9
1598,186029,87122.6
1599,186411,86381.6
1600,204183,84935.7
1601,225094,82883.7
1602,237169,79572
1603,214961,76239.4
1604,185923,72724.4
1605,171192,71170.2
1606,151552,69996
1607,132854,69365.2
1608,124535,69492.5
1609,126530,70921.3
1610,128750,77432.6
1611,127219,80769
1612,129952,83486
1613,137546,83750.1
1614,155384,84266.9
1615,176398,84365.7
1616,185845,84018
1617,180746,85496.2
1618,174576,87050.4
1619,175780,89032.1
1620,179486,92258.3
1621,181349,94445.2
1622,181549,95024.7
1623,181336,94137.4
1624,193871,91838.4
1625,215626,88291.1
1626,225098,83050.9
1627,201939,79589.1
1628,175809,75724.5
1629,157217,73744.7
1630,141039,72118.3
1631,125150,71037.2
1632,116702,70699
1633,119969,71641.4
1634,121840,77324.3
1635,120598,80275
1636,122802,82750.7
1637,129258,82942.6
1638,144931,83356.8
1639,164515,83506.9
1640,175367,83227.6
1641,172753,84988.9
1642,168896,86634.3
1643,172577,88758.5
1644,177567,91931.5
1645,180710,93833.4
1646,181445,94568.7
1647,181367,93820.1
1648,194372,91464.1
1649,216396,88074.5
1650,220735,82900.8
1651,201368,79486.5
1652,167293,75644.7
1653,155238,73758
1654,135510,72171.5
1655,120981,71109.4
1656,118581,70742.7
1657,128286,71669.9
1658,125846,77274.9
1659,124525,80221.8
1660,123202,82802
1661,124968,82840
1662,131259,83632.3
1663,137542,83829.9
1664,145111,83733
1665,156053,85171.3
1666,167674,86716
1667,177844,88623.6
1668,187833,91809.9
1669,196011,93785.9
1670,195999,94490.8
1671,190099,93567.4
1672,189782,91410.9
1673,193895,88180.9
1674,195779,83056.6
1675,214563,79638.5
1676,207212,75528.8
1677,193715,73594.6
1678,173336,71968.2
1679,154212,70877.6
1680,134316,70263.9
1681,126468,71060
1682,123443,74371.7
1683,122901,76190
1684,121761,76186.2
1685,122228,75787.2
1686,126541,75659.9
1687,132468,75325.5
1688,139400,74871.4
1689,150329,75956.3
1690,162266,77221.7
1691,173455,78895.6
1692,184408,81422.6
1693,193620,83831.8
1694,194079,85661.5
1695,189287,84859.7
1696,188197,83448
1697,192215,81483.4
1698,193501,78340.8
1699,212028,75298.9
1700,214944,71935.9
1701,201510,70497.6
1702,181010,69344.3
1703,158902,68776.2
1704,134830,68918.7
1705,117568,70317.1
1706,119593,76533.9
1707,117895,79792.4
1708,120751,82422
1709,128364,82657.6
1710,144546,83058.5
1711,165764,83138.3
1712,178096,82707
1713,176999,84107.3
1714,174238,85503.8
1715,177955,87476
1716,183671,90669.9
1717,187001,92896.7
1718,188523,93445.8
1719,191796,92731.4
1720,207591,90472.3
1721,226838,87253.7
1722,230608,82059.1
1723,203154,78794.9
1724,177577,74903.7
1725,163479,73028.4
1726,142131,71468.5
1727,130773,70486.2
1728,120181,70003.6
1729,122696,70968.8
1730,122953,76197.6
1731,120686,78281.9
1732,123585,79218.6
1733,130760,79089.4
1734,146887,79003.9
1735,167398,78443.4
1736,179700,77820.2
1737,178266,78711.3
1738,175901,78967.8
1739,180080,80476.4
1740,185043,83366.3
1741,188297,86212.5
1742,188682,87141.6
1743,189958,86220.1
1744,205462,84584.2
1745,225939,82737.4
1746,229479,79442.8
1747,204289,76087.4
1748,180476,78367.4
1749,165584,76134.9
1750,144344,74354.6
1751,131502,73062.6
1752,126135,72549.6
1753,124257,73284.9
1754,124206,79410.5
1755,122543,82547.4
1756,125103,85080.1
1757,132260,85334.7
1758,147763,86068.1
1759,167779,86389.2
1760,178979,86355
1761,177570,88245.5
1762,174897,89987.8
1763,178675,91988.5
1764,184459,95155.8
1765,188151,97422.5
1766,189179,97730.3
1767,190662,97209.7
1768,204753,94887.9
1769,221873,90858
1770,227371,85418.3
1771,203111,81815.9
1772,176544,72380.5
1773,163860,70784.5
1774,146745,69519.1
1775,129857,68859.8
1776,122356,68753.4
1777,120873,70142.3
1778,120195,74119
1779,118597,76490.2
1780,120639,76750.5
1781,127234,76647.9
1782,142193,76625.1
1783,162282,76068.4
1784,173150,75352.1
1785,172253,76148.2
1786,170244,77227.4
1787,174601,78876.6
1788,180200,81593.6
1789,183720,84578.5
1790,185277,86615.3
1791,186460,85851.5
1792,199920,84483.5
1793,220072,82511.3
1794,225962,79214.8
1795,197228,75937.3
1796,170967,72460.3
1797,158068,71008.7
1798,142345,69912.4
1799,129710,69350
1800,121053,69534.3
1801,120240,71010.6
1802,118789,77694.8
1803,116534,81092
1804,118733,83881.2
1805,125037,84291.6
1806,139610,84683
1807,159759,84821.7
1808,172169,84517.7
1809,172851,86102.3
1810,170986,87553.9
1811,175794,89505.2
1812,181319,92431.2
1813,182562,94703.6
1814,183083,95319.2
1815,185225,94545.9
1816,199175,92125.3
1817,215725,88190.4
1818,220551,82912.2
1819,193359,79524.5
1820,167315,75832.8
1821,154187,73858.7
1822,141191,72209.5
1823,130636,71113.2
1824,128527,70778.8
1825,132830,71766.8
1826,125401,77483.9
1827,123897,80406.1
1828,122615,82758.3
1829,124301,82682.3
1830,131508,82777.3
1831,140140,82699.4
1832,147922,82156
1833,160298,83552.5
1834,173536,84983.2
1835,184471,86881.3
1836,195136,89991.6
1837,203034,92250.7
1838,202683,92892.9
1839,199246,92239.3
1840,202283,89942.2
1841,200368,86723.6
1842,196392,81734.2
1843,210035,78394
1844,211966,74679.5
1845,201226,72887.8
1846,183172,71409.6
1847,166139,70465.3
1848,149764,70248.7
1849,144891,71356.4
1850,135761,77147.6
1851,133932,80237
1852,132809,82636.7
1853,133695,82577.8
1854,139437,82688
1855,147536,82598.7
1856,154146,82019.2
1857,164427,83396.7
1858,175015,84831.2
1859,183102,86710.3
1860,192921,89780.7
1861,201836,92100.6
1862,203919,92735.2
1863,204197,92112
1864,204924,89837.7
1865,218474,86689.4
1866,226890,81724.7
1867,236066,78428.2
1868,229510,74721.3
1869,214628,72922
1870,195624,71453.3
1871,177725,70514.7
1872,157569,70305.7
1873,133576,71415.3
1874,129225,77252.1
1875,126725,80273.1
1876,127739,82703.2
1877,132210,82741.2
1878,146219,82936.9
1879,163391,82976.8
1880,174190,82562.6
1881,175411,84075
1882,173829,85433.5
1883,176889,87407.6
1884,181034,90540.7
1885,182644,92733.3
1886,183176,93362.2
1887,191641,92754.2
1888,207186,90481.8
1889,231613,87173.9
1890,243637,82093.3
1891,210120,78766.4
1892,177103,78071
1893,161760,77366.1
1894,143056,76589
1895,134606,76300.2
1896,137065,76811.3
1897,134699,78504.2
1898,130422,86828.1
1899,127384,89547
1900,128509,90052.4
1901,131231,89212.6
1902,139710,90998.6
1903,154111,89077.7
1904,165347,88034.6
1905,168871,89176.5
1906,167601,90362.1
1907,171439,91887.8
1908,176581,94819.5
1909,179305,98146.4
1910,180214,97304.7
1911,188129,95811.3
1912,205370,93402.1
1913,227834,90305.1
1914,240507,85625.4
1915,210429,82775.4
1916,179864,79634.7
1917,170597,78673.3
1918,158450,77905.7
1919,148053,77683.4
1920,140484,77900
1921,133965,79395.3
1922,131010,85528.5
1923,129329,87890.2
1924,131332,87774.3
1925,137235,86843.3
1926,154960,87848.4
1927,175229,85714.7
1928,185942,84498.7
1929,185741,85047.8
1930,182399,84966.1
1931,185377,86244.8
1932,189717,88990.3
1933,192310,92771.3
1934,194058,92273.5
1935,202727,90557.8
1936,221085,88545.7
1937,248048,86613.4
1938,267606,83337.8
1939,233138,80073.6
1940,198598,76562.4
1941,182214,75380.6
1942,159677,74567.4
1943,147021,74516.1
1944,143458,74753.6
1945,138544,76505.4
1946,134626,81766.5
1947,132490,84095.9
1948,134260,83790
1949,140706,83254.2
1950,158062,84745.7
1951,178020,82429.6
1952,188213,81337.1
1953,187212,82059.1
1954,183565,83180.1
1955,186170,84905.3
1956,190052,87637.5
1957,191762,92444.5
1958,193286,92636.4
1959,202026,90960.6
1960,218595,89484.3
1961,244724,87455.1
1962,261814,84616.5
1963,230484,81918.5
1964,198086,79157.8
1965,181839,78426.3
1966,158443,78135.6
1967,145392,78352.2
1968,143165,79317.4
1969,139466,81445.4
1970,135947,90457.1
1971,133953,93119
1972,135737,93844.8
1973,142504,92900.5
1974,160730,94865.1
1975,181586,91760.5
1976,192003,90137.9
1977,190689,91114.5
1978,186128,92184.2
1979,188880,93738.4
1980,192396,96455.4
1981,193707,99742.4
1982,194741,98782.9
1983,201522,96903.8
1984,216063,94209.6
1985,243814,90903.6
1986,262320,86334.1
1987,229420,83791.9
1988,196399,81036.9
1989,179366,80389
1990,159723,80005.2
1991,149511,80216.1
1992,150750,81095.8
1993,152760,83058.5
1994,144304,92704.8
1995,142551,94428.1
1996,142151,95144.4
1997,144553,93867.6
1998,152792,95685.9
1999,162889,92537.6
2000,169094,91167.7
2001,178307,91904.9
2002,187725,92625
2003,196538,94262.8
2004,205267,97224.9
2005,212552,101110.4
2006,213305,99801.3
2007,212319,98140.7
2008,212242,95539.6
2009,221026,92271.6
2010,230718,87578.6
2011,240372,84745.7
2012,236110,77827.8
2013,220313,75684.6
2014,196463,73904.3
2015,178436,72659.8
2016,165607,72181
2017,126468,72973.3
2018,123443,79100.8
2019,122901,82228.2
2020,121761,84871.1
2021,122228,85144.7
2022,126541,85897.1
2023,132468,86174.5
2024,139400,86077.6
2025,150329,88032.7
2026,162266,89923.2
2027,173455,92102.5
2028,184408,95431.3
2029,193620,97812
2030,194079,98450.4
2031,189287,97652.4
2032,188197,95216.6
2033,192215,90958.7
2034,193501,85494.3
2035,212028,81850.1
2036,214944,81732.3
2037,201510,80833.6
2038,181010,80389
2039,158902,80487.8
2040,134830,81225
2041,117568,82997.7
2042,119593,90251.9
2043,117895,93837.2
2044,120751,95144.4
2045,128364,94146.9
2046,144546,96580.8
2047,165764,94135.5
2048,178096,92153.8
2049,176999,93206.4
2050,174238,94076.6
2051,177955,95741
2052,183671,98727.8
2053,187001,102708.3
2054,188523,100891.9
2055,191796,99328.2
2056,207591,96702.4
2057,226838,93525.6
2058,230608,88931.4
2059,203154,86168.8
2060,177577,77472.5
2061,163479,75361.6
2062,142131,73613.6
2063,130773,72357.7
2064,120181,71802.9
2065,122696,72490.7
2066,122953,78205.9
2067,120686,80917.2
2068,123585,83446.1
2069,130760,83174.4
2070,146887,83571.5
2071,167398,83567.7
2072,179700,83204.8
2073,178266,84707.7
2074,175901,86334.1
2075,180080,88416.5
2076,185043,91711.1
2077,188297,93780.2
2078,188682,94557.3
2079,189958,93613
2080,205462,91255.1
2081,225939,87675.5
2082,229479,82593
2083,204289,79216.7
2084,180476,75319.8
2085,165584,73408.4
2086,144344,71778.2
2087,131502,70731.3
2088,126135,70132.8
2089,124257,70932.7
2090,124206,74221.6
2091,122543,76157.7
2092,125103,76315.4
2093,132260,75865.1
2094,147763,75910.7
2095,167779,75390.1
2096,178979,74979.7
2097,177570,75948.7
2098,174897,77058.3
2099,178675,78713.2
2100,184459,81578.4
2101,188151,84097.8
2102,189179,86260
2103,190662,85346.1
2104,204753,84109.2
2105,221873,82469.5
2106,227371,79247.1
2107,203111,76068.4
2108,176544,72479.3
2109,163860,70976.4
2110,146745,69809.8
2111,129857,69236
2112,122356,69179
2113,120873,70550.8
2114,120195,74510.4
2115,118597,76915.8
2116,120639,77288.2
2117,127234,77324.3
2118,142193,77487.7
2119,162282,77003.2
2120,173150,76475
2121,172253,77580.8
2122,170244,78829.1
2123,174601,80622.7
2124,180200,83491.7
2125,183720,86109.9
2126,185277,87956.7
2127,186460,87268.9
2128,199920,85902.8
2129,220072,83879.3
2130,225962,80565.7
2131,197228,77217.9
2132,170967,73611.7
2133,158068,71994.8
2134,142345,70801.6
2135,129710,69994.1
2136,121053,70037.8
2137,120240,71388.7
2138,118789,78072.9
2139,116534,81342.8
2140,118733,84171.9
2141,125037,84494.9
2142,139610,84983.2
2143,159759,85239.7
2144,172169,85154.2
2145,172851,86926.9
2146,170986,88528.6
2147,175794,90563.5
2148,181319,93635.8
2149,182562,95699.2
2150,183083,96339.5
2151,185225,95575.7
2152,199175,93257.7
2153,215725,89372.2
2154,220551,83913.5
2155,193359,80554.3
2156,167315,76644.1
2157,154187,74666.2
2158,141191,72969.5
2159,130636,71814.3
2160,128527,71432.4
2161,132830,72276
2162,125401,78346.5
2163,123897,81443.5
2164,122615,84090.2
2165,124301,84301.1
2166,131508,84669.7
2167,140140,84939.5
2168,147922,84793.2
2169,160298,86579.2
2170,173536,88338.6
2171,184471,90483.7
2172,195136,93833.4
2173,203034,96212.2
2174,202683,96993.1
2175,199246,96388.9
2176,202283,94135.5
2177,200368,90139.8
2178,196392,84715.3
2179,210035,81149
2180,211966,77083
2181,201226,75053.8
2182,183172,73370.4
2183,166139,72205.7
2184,149764,71808.6
2185,118254,72629.4
2186,115857,79066.6
2187,117703,82078.1
2188,116864,84631.7
2189,117396,84479.7
2190,121568,84616.5
2191,126145,84610.8
2192,133449,84181.4
2193,143740,85634.9
2194,154723,87086.5
2195,163664,88975.1
2196,173103,92056.9
2197,180743,94141.2
2198,179514,94658
2199,170819,94038.6
2200,173645,91591.4
2201,179355,87918.7
2202,179693,82642.4
2203,191183,79201.5
2204,192700,83296
